id,date_submitted,street,ward,district,city,detailed_address,area(m2),price(milion_vnd),hot_and_cold_water_machine,washing_machine,fridge,camera,fingerprint_door_lock/magnetic_card,parking,air_conditioner,balcony
21846523,05/03/2023,Đường Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM,"Đường Gò Dầu, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",25,3.3,0,0,0,0,0,0,0,0
21846097,05/03/2023,Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM",30,3.8,1,1,0,0,0,0,1,0
22027135,05/03/2023,Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, TPHCM,"Đường Nơ Trang Long, Phường 13, Quận Bình Thạnh, TPHCM",35,6,0,0,1,0,0,1,1,0
21986270,05/03/2023,Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TPHCM,"Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TPHCM",30,3,0,1,0,0,0,0,0,1
22032287,05/03/2023,Đường Nơ Trang Long, Phường 7, Quận Bình Thạnh, TPHCM,"Đường Nơ Trang Long, Phường 7, Quận Bình Thạnh, TPHCM",25,4.7,0,0,0,0,0,1,0,0
21937167,05/03/2023,Đường Phan Văn Trị, Phường 14, Quận Bình Thạnh, TPHCM,"Đường Phan Văn Trị, Phường 14, Quận Bình Thạnh, TPHCM",20,4.2,0,0,0,1,1,0,0,0
21982162,05/03/2023,Đường Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, TPHCM",28,6.9,0,1,0,0,0,1,0,1
21982152,05/03/2023,Đường Lê Văn Lương, Phường Tân Quy, Quận 7, TPHCM,"Đường Lê Văn Lương, Phường Tân Quy, Quận 7, TPHCM",30,3.5,0,0,0,0,0,0,0,0
21904376,05/03/2023,Đường Dương Bá Trạc, Phường 1, Quận 8, TPHCM,"Đường Dương Bá Trạc, Phường 1, Quận 8, TPHCM",25,3.2,0,0,0,0,0,0,0,0
21908802,05/03/2023,Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, TPHCM,"Đường Nguyễn Văn Nghi, Phường 7, Quận Gò Vấp, TPHCM",20,5.2,0,0,0,0,1,1,1,0
22023761,05/03/2023,Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lê Văn Việt, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",30,4,1,1,0,0,0,0,1,0
21980575,05/03/2023,Đường Lê Văn Duyệt, Phường 3, Quận Bình Thạnh, TPHCM,"Đường Lê Văn Duyệt, Phường 3, Quận Bình Thạnh, TPHCM",35,7.5,1,1,1,0,0,0,1,1
21976580,05/03/2023,Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, TPHCM,"Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, TPHCM",30,4.9,0,0,0,0,0,1,0,0
22032078,05/03/2023,Đường Lê Văn Việt, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lê Văn Việt, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức), TPHCM",30,3.4,0,0,0,0,0,0,1,0
21981365,05/03/2023,Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Gia Trí, Phường 25, Quận Bình Thạnh, TPHCM",23,4.5,0,0,0,0,0,1,0,0
21987197,05/03/2023,Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TPHCM,"Đường Bùi Đình Túy, Phường 12, Quận Bình Thạnh, TPHCM",28,4.5,0,0,0,0,0,1,0,0
21979973,05/03/2023,Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, TPHCM,"Đường Phan Văn Trị, Phường 12, Quận Bình Thạnh, TPHCM",30,4.5,0,0,0,0,1,1,1,0
22042798,05/03/2023,Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM",22,4.1,0,0,0,1,1,0,0,0
22043137,05/03/2023,Đường Phạm Ngọc Thảo, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Phạm Ngọc Thảo, Phường Tân Quý, Quận Tân Phú, TPHCM",25,4.2,0,1,0,0,0,1,0,0
22036581,05/03/2023,Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM,"Đường Lê Thúc Hoạch, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",40,3.8,0,0,0,0,0,0,0,0
22042783,05/03/2023,Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM,"Đường Dương Quảng Hàm, Phường 5, Quận Gò Vấp, TPHCM",25,5.5,0,0,0,0,1,0,0,0
22042892,05/03/2023,Đường Cầu xây 2, Phường Tân Phú, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Cầu xây 2, Phường Tân Phú, Quận 9 (TP. Thủ Đức), TPHCM",30,4.5,0,0,0,0,1,1,0,0
21109982,04/03/2023,Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TPHCM,"Đường Xô Viết Nghệ Tĩnh, Phường 26, Quận Bình Thạnh, TPHCM",27,4.7,1,1,1,1,0,0,0,0
21343138,04/03/2023,Đường Nguyễn Đình Chiểu, Phường 3, Quận Phú Nhuận, TPHCM,"Đường Nguyễn Đình Chiểu, Phường 3, Quận Phú Nhuận, TPHCM",30,4.9,0,1,1,0,1,0,1,1
21958936,04/03/2023,Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TPHCM,"Đường Lý Phục Man, Phường Bình Thuận, Quận 7, TPHCM",30,5.8,0,0,0,1,0,0,0,0
21943553,04/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",25,3.5,0,1,0,1,1,0,0,0
22017622,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.2,0,1,0,0,0,0,0,0
21973062,04/03/2023,Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM,"Đường Âu Cơ, Phường 10, Quận Tân Bình, TPHCM",22,3.5,0,1,0,1,1,0,0,0
21944010,04/03/2023,Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TPHCM,"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TPHCM",25,3.9,0,0,0,0,0,0,0,0
21937194,04/03/2023,Đường Lý Thường Kiệt, Phường 8, Quận Tân Bình, TPHCM,"Đường Lý Thường Kiệt, Phường 8, Quận Tân Bình, TPHCM",25,4.3,0,1,0,1,1,1,0,0
21933461,04/03/2023,Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TPHCM,"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TPHCM",22,4.3,0,1,0,1,1,1,0,0
21739142,04/03/2023,Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Ung Văn Khiêm, Phường 25, Quận Bình Thạnh, TPHCM",25,6.7,1,1,1,0,0,0,1,1
21948597,04/03/2023,Đường Nguyễn Đình Chi, Phường 9, Quận 6, TPHCM,"Đường Nguyễn Đình Chi, Phường 9, Quận 6, TPHCM",25,4.5,0,1,0,0,0,0,0,0
22005860,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.7,1,0,0,0,1,0,1,0
22003789,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.2,0,1,0,0,0,0,0,0
22003773,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.2,0,1,0,0,0,0,0,0
21993815,04/03/2023,Đường Văn Chung, Phường 13, Quận Tân Bình, TPHCM,"Đường Văn Chung, Phường 13, Quận Tân Bình, TPHCM",25,5,0,1,0,0,1,0,0,1
21992764,04/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",25,4.5,0,1,0,0,1,0,0,0
21992760,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.2,0,1,0,0,0,0,0,0
21938148,04/03/2023,Đường Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",30,4.2,1,1,1,1,0,1,1,0
22003551,04/03/2023,Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Thị Định, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",25,4,0,0,1,1,0,0,1,1
22017710,04/03/2023,Đường Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM,"Đường Nguyễn Thị Định, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",30,4.3,0,1,0,0,1,1,0,0
20873763,04/03/2023,Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM,"Đường Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",30,5,0,1,0,1,0,0,0,1
21217285,04/03/2023,Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TPHCM,"Đường Thoại Ngọc Hầu, Phường Phú Thạnh, Quận Tân Phú, TPHCM",29,4,0,0,0,0,0,0,1,0
21695008,04/03/2023,Đường Âu Cơ, Phường 14, Quận Tân Bình, TPHCM,"Đường Âu Cơ, Phường 14, Quận Tân Bình, TPHCM",30,4.5,0,0,0,0,0,0,0,0
21601836,04/03/2023,Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",30,5.5,0,1,0,0,0,1,0,0
21601841,04/03/2023,Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM,"Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",30,7.5,0,0,0,1,0,0,0,0
21512686,04/03/2023,Đường Trường Chinh, Phường 14, Quận Tân Bình, TPHCM,"Đường Trường Chinh, Phường 14, Quận Tân Bình, TPHCM",35,4.5,0,0,0,1,0,0,0,0
21523094,04/03/2023,Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",30,3.6,0,0,0,0,0,0,0,0
22037653,04/03/2023,Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",20,2.5,0,0,0,0,1,0,0,0
21995832,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.2,0,1,0,0,0,0,0,0
22030823,04/03/2023,Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM,"Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM",25,4,0,0,0,0,1,0,1,1
21995821,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",22,4.5,1,1,1,1,1,1,1,0
22020490,04/03/2023,Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, TPHCM,"Đường Huỳnh Tấn Phát, Phường Tân Thuận Tây, Quận 7, TPHCM",28,4.6,0,0,0,0,1,1,0,0
21948153,04/03/2023,Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TPHCM,"Đường Huỳnh Văn Nghệ, Phường 15, Quận Tân Bình, TPHCM",20,4,0,1,0,1,0,0,0,0
21993158,04/03/2023,Đường Trường Chinh, Phường 14, Quận Tân Bình, TPHCM,"Đường Trường Chinh, Phường 14, Quận Tân Bình, TPHCM",24,3.5,0,0,0,0,0,0,0,0
22030957,04/03/2023,Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM,"Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM",25,4.4,0,0,0,0,1,0,1,0
21936103,04/03/2023,Đường Bảy Hiền, Phường 11, Quận Tân Bình, TPHCM,"Đường Bảy Hiền, Phường 11, Quận Tân Bình, TPHCM",25,5,0,1,0,1,1,1,0,0
22003762,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.7,1,0,0,0,1,0,1,0
21944630,04/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",25,4,0,1,0,1,1,0,0,0
22003634,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3.7,1,0,0,0,1,0,1,0
21936291,04/03/2023,Đường Bàu Bàng, Phường 13, Quận Tân Bình, TPHCM,"Đường Bàu Bàng, Phường 13, Quận Tân Bình, TPHCM",25,4.8,0,1,0,1,1,0,0,0
22041084,04/03/2023,Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM,"Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM",25,3.7,1,1,0,0,0,1,1,0
22000551,04/03/2023,Đường Kinh Dương Vương, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,"Đường Kinh Dương Vương, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",24,2.8,0,0,0,0,0,0,1,0
21994370,04/03/2023,Đường Ba Vân, Phường 14, Quận Tân Bình, TPHCM,"Đường Ba Vân, Phường 14, Quận Tân Bình, TPHCM",25,4.1,1,0,0,0,0,0,1,0
21997265,04/03/2023,Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM,"Đường Nguyễn Phúc Chu, Phường 15, Quận Tân Bình, TPHCM",25,3.6,0,0,0,0,1,1,0,0
22033605,04/03/2023,Đường Tống Văn Hên, Phường 15, Quận Tân Bình, TPHCM,"Đường Tống Văn Hên, Phường 15, Quận Tân Bình, TPHCM",25,3.7,0,1,0,0,0,0,0,0
22007163,04/03/2023,Đường Văn Chung, Phường 13, Quận Tân Bình, TPHCM,"Đường Văn Chung, Phường 13, Quận Tân Bình, TPHCM",25,4.4,1,0,0,0,0,0,1,0
22027661,04/03/2023,Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM,"Đường Lã Xuân Oai, Phường Tăng Nhơn Phú A, Quận 9 (TP. Thủ Đức), TPHCM",30,4.5,0,1,0,0,0,0,0,0
22014216,04/03/2023,Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, TPHCM,"Đường Lũy Bán Bích, Phường Tân Thành, Quận Tân Phú, TPHCM",24,3.6,0,0,0,0,1,0,0,0
22039179,04/03/2023,Đường Lê Văn Sỹ, Phường 14, Quận 3, TPHCM,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TPHCM",26,4,0,0,1,0,0,0,0,0
22036644,04/03/2023,Đường Lê Văn Sỹ, Phường 14, Quận 3, TPHCM,"Đường Lê Văn Sỹ, Phường 14, Quận 3, TPHCM",20,4,0,0,0,1,1,1,1,0
21943659,04/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",25,3.6,0,1,0,1,1,0,0,0
22036652,04/03/2023,Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM,"Đường Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",18,3.5,0,1,0,1,0,0,0,0
21936722,04/03/2023,Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TPHCM,"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TPHCM",30,6.5,0,1,0,1,1,1,0,0
21937187,04/03/2023,Đường Lạc Long Quân, Phường 8, Quận Tân Bình, TPHCM,"Đường Lạc Long Quân, Phường 8, Quận Tân Bình, TPHCM",25,4.3,0,1,0,1,1,1,0,0
21928317,04/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,4.3,1,1,0,0,1,1,1,1
21970658,04/03/2023,Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM,"Đường Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",25,3.5,0,1,0,1,1,0,0,0
21937459,04/03/2023,Đường Hoàng Kế Viêm, Phường 12, Quận Tân Bình, TPHCM,"Đường Hoàng Kế Viêm, Phường 12, Quận Tân Bình, TPHCM",20,5.5,0,0,0,0,0,0,0,0
22040439,04/03/2023,Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM,"Đường Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",30,7,0,0,0,1,0,1,0,0
21930636,04/03/2023,Đường Bắc Hải, Phường 14, Quận 10, TPHCM,"Đường Bắc Hải, Phường 14, Quận 10, TPHCM",25,6.5,0,1,0,1,1,1,0,0
22038873,04/03/2023,Đường Độc Lập, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Độc Lập, Phường Tân Quý, Quận Tân Phú, TPHCM",28,3.9,0,0,1,0,1,0,1,0
22017729,04/03/2023,Đường Bàu Bàng, Phường 13, Quận Tân Bình, TPHCM,"Đường Bàu Bàng, Phường 13, Quận Tân Bình, TPHCM",28,3.8,0,1,0,1,1,0,0,0
22017725,04/03/2023,Đường Bình Giã, Phường 13, Quận Tân Bình, TPHCM,"Đường Bình Giã, Phường 13, Quận Tân Bình, TPHCM",28,3.8,1,1,1,1,1,0,1,0
21936739,04/03/2023,Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TPHCM,"Đường Lê Văn Sỹ, Phường 1, Quận Tân Bình, TPHCM",22,3.9,0,0,0,1,1,1,0,0
22008937,04/03/2023,Đường Dương Văn Dương, Phường Sơn Kỳ, Quận Tân Phú, TPHCM,"Đường Dương Văn Dương, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",25,4.5,0,1,0,1,0,0,1,0
21995908,04/03/2023,Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM,"Đường Lê Văn Quới, Phường Bình Hưng Hòa A, Quận Bình Tân, TPHCM",25,2.6,0,0,0,0,1,0,1,0
22001192,04/03/2023,Đường Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM,"Đường Kinh Dương Vương, Phường An Lạc A, Quận Bình Tân, TPHCM",28,3,0,0,0,0,0,1,0,0
21984057,04/03/2023,Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, TPHCM,"Đường Phan Tây Hồ, Phường 7, Quận Phú Nhuận, TPHCM",20,3.3,0,0,0,1,0,0,1,0
22041402,04/03/2023,Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",25,3.8,0,0,0,0,0,0,0,0
22041261,04/03/2023,Đường Thống Nhất, Phường 16, Quận Gò Vấp, TPHCM,"Đường Thống Nhất, Phường 16, Quận Gò Vấp, TPHCM",25,4.5,0,1,0,0,1,0,1,0
22041390,04/03/2023,Đường Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",25,4,0,0,0,0,0,0,0,0
22041636,04/03/2023,Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, TPHCM,"Đường Phan Anh, Phường Hiệp Tân, Quận Tân Phú, TPHCM",25,3.9,0,0,0,0,0,1,0,0
22041301,04/03/2023,Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, TPHCM,"Đường Võ Duy Ninh, Phường 22, Quận Bình Thạnh, TPHCM",30,4.9,0,0,0,0,0,0,0,0
22041252,04/03/2023,Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM,"Đường Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",30,4,0,0,0,0,0,0,0,0
22042140,04/03/2023,Đường Lê Đình Thám, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Lê Đình Thám, Phường Tân Quý, Quận Tân Phú, TPHCM",25,3.6,0,0,1,0,0,1,1,0
22041892,04/03/2023,Đường Tô Hiến Thành, Phường 13, Quận 10, TPHCM,"Đường Tô Hiến Thành, Phường 13, Quận 10, TPHCM",15,3.65,0,0,1,0,0,0,1,0
22041925,04/03/2023,Đường Nguyễn Văn Linh, Phường Bình Thuận, Quận 7, TPHCM,"Đường Nguyễn Văn Linh, Phường Bình Thuận, Quận 7, TPHCM",16,3.7,0,0,1,0,0,0,1,0
22032628,03/03/2023,Đường Trường Chinh, Phường 14, Quận Tân Bình, TPHCM,"Đường Trường Chinh, Phường 14, Quận Tân Bình, TPHCM",30,3.5,0,0,0,0,0,1,0,0
21940805,03/03/2023,Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 13, Quận Tân Bình, TPHCM",20,3.5,0,1,0,1,1,0,0,0
21928542,03/03/2023,Đường Hoàng Kế Viêm, Phường 12, Quận Tân Bình, TPHCM,"Đường Hoàng Kế Viêm, Phường 12, Quận Tân Bình, TPHCM",25,4.5,1,1,1,1,1,0,1,0
21930604,03/03/2023,Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TPHCM,"Đường Lạc Long Quân, Phường 10, Quận Tân Bình, TPHCM",25,5,0,1,0,1,1,1,0,0
22003211,03/03/2023,Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM,"Đường Bạch Đằng, Phường 2, Quận Tân Bình, TPHCM",25,5,1,1,0,0,0,0,1,1
21913005,03/03/2023,Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TPHCM,"Đường Hương Lộ 2, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",25,3.6,0,0,0,0,1,1,1,0
22026524,03/03/2023,Đường Tân Hương, Phường Tân Thành, Quận Tân Phú, TPHCM,"Đường Tân Hương, Phường Tân Thành, Quận Tân Phú, TPHCM",20,4,0,0,0,1,0,0,0,0
22024508,03/03/2023,Đường Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",20,4.3,0,1,0,0,1,0,0,0
22024561,03/03/2023,Đường Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, TPHCM,"Đường Âu Cơ, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",20,3.6,0,0,0,1,0,0,0,0
22026505,03/03/2023,Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Tân Kỳ Tân Quý, Phường Tân Quý, Quận Tân Phú, TPHCM",20,2.7,0,0,0,1,0,0,0,0
22026452,03/03/2023,Đường Đỗ Nhuận, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM,"Đường Đỗ Nhuận, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",20,3.9,0,0,0,0,0,0,0,1
22024584,03/03/2023,Đường Trịnh Đình Trọng, Phường Hiệp Tân, Quận Tân Phú, TPHCM,"Đường Trịnh Đình Trọng, Phường Hiệp Tân, Quận Tân Phú, TPHCM",20,3.4,0,0,0,1,0,1,0,0
22024571,03/03/2023,Đường Phạm Văn Xảo, Phường Tân Thành, Quận Tân Phú, TPHCM,"Đường Phạm Văn Xảo, Phường Tân Thành, Quận Tân Phú, TPHCM",25,3.5,0,1,0,0,0,1,0,0
22025945,03/03/2023,Đường số 17, Phường 11, Quận Gò Vấp, TPHCM,"Đường số 17, Phường 11, Quận Gò Vấp, TPHCM",27,4.3,0,0,0,1,0,0,0,1
22015042,03/03/2023,Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM",27,3.5,0,1,0,0,0,0,0,0
22014140,03/03/2023,Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM,"Đường Tây Thạnh, Phường Tây Thạnh, Quận Tân Phú, TPHCM",25,3,0,1,0,0,0,0,0,0
22014126,03/03/2023,Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM,"Đường Phạm Văn Bạch, Phường 15, Quận Tân Bình, TPHCM",25,3,0,1,0,0,0,0,0,0
22014119,03/03/2023,Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM,"Đường Cộng Hòa, Phường 15, Quận Tân Bình, TPHCM",25,3,0,1,0,0,0,0,0,0
22012350,03/03/2023,Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM,"Đường Tỉnh Lộ 10, Phường Bình Trị Đông B, Quận Bình Tân, TPHCM",27,2.6,0,0,0,0,0,0,1,0
21978029,03/03/2023,Đường Phạm Quý Thích, Phường Tân Quý, Quận Tân Phú, TPHCM,"Đường Phạm Quý Thích, Phường Tân Quý, Quận Tân Phú, TPHCM",30,4.5,0,1,0,1,0,0,1,0
21976482,03/03/2023,Đường số 20, Phường 5, Quận Gò Vấp, TPHCM,"Đường số 20, Phường 5, Quận Gò Vấp, TPHCM",27,4,0,1,1,1,1,0,1,0
21973460,03/03/2023,Đường Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM,"Đường Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",30,5,0,0,0,1,1,1,1,0
